tail,arc_type,ferry_origin,ferry_dest,ferry_nm,ferry_hrs,ferry_cost,to_team,to_game_apt,to_game_dt,from_team,from_game_apt,from_game_dt
erj_145_IND_0,trip,EWR,EWR,0.0,0.0,0.0,Rutgers Scarlet Knights,SCE,2026-01-18 18:00:00+00:00,Rutgers Scarlet Knights,MSN,2026-01-17 19:00:00+00:00
erj_145_IND_0,trip,SCE,ARB,277.5,1.11,4284.53,Michigan Wolverines,EWR,2026-01-19 19:30:00+00:00,Penn State Nittany Lions,BWI,2026-01-18 17:00:00+00:00
erj_145_IND_0,trip,EWR,EWR,0.0,0.0,0.0,Rutgers Scarlet Knights,CID,2026-01-21 01:30:00+00:00,Rutgers Scarlet Knights,SCE,2026-01-18 18:00:00+00:00
erj_145_IND_0,trip,ARB,SCE,277.5,1.11,4284.53,Penn State Lady Lions,SEA,2026-01-22 02:00:00+00:00,Michigan Wolverines,EWR,2026-01-19 19:30:00+00:00
erj_145_IND_0,trip,EWR,BWI,146.6,0.59,2263.08,Maryland Terrapins,CMI,2026-01-22 00:00:00+00:00,Rutgers Scarlet Knights,CID,2026-01-21 01:30:00+00:00
erj_145_IND_0,trip,BWI,CMH,292.1,1.17,4510.21,Ohio State Buckeyes,ARB,2026-01-24 01:00:00+00:00,Maryland Terrapins,CMI,2026-01-22 00:00:00+00:00
erj_145_IND_0,trip,SCE,MGW,119.3,0.48,1842.03,West Virginia Mountaineers,DMA,2026-01-24 19:00:00+00:00,Penn State Lady Lions,SEA,2026-01-22 02:00:00+00:00
erj_145_IND_0,trip,MGW,BWI,153.3,0.61,2367.24,Maryland Terrapins,LAN,2026-01-24 17:00:00+00:00,West Virginia Mountaineers,PHX,2026-01-22 02:00:00+00:00
erj_145_IND_0,trip,CMH,MGW,138.8,0.56,2142.98,West Virginia Mountaineers,PVU,2026-01-25 02:30:00+00:00,Ohio State Buckeyes,ARB,2026-01-24 01:00:00+00:00
erj_145_IND_0,trip,MGW,CMH,138.8,0.56,2142.98,Ohio State Buckeyes,CID,2026-01-25 19:00:00+00:00,West Virginia Mountaineers,DMA,2026-01-24 19:00:00+00:00
erj_145_IND_0,trip,CMH,LAN,183.5,0.73,2833.1,Michigan State Spartans,EWR,2026-01-27 23:30:00+00:00,Ohio State Buckeyes,CID,2026-01-25 19:00:00+00:00
erj_145_IND_0,trip,LAN,LAN,0.0,0.0,0.0,Michigan State Spartans,LAF,2026-01-29 23:00:00+00:00,Michigan State Spartans,EWR,2026-01-27 23:30:00+00:00
erj_145_IND_0,trip,LAN,LUK,220.8,0.88,3409.02,Cincinnati Bearcats,HOU,2026-01-31 17:00:00+00:00,Michigan State Spartans,LAF,2026-01-29 23:00:00+00:00
erj_145_IND_0,trip,LUK,LUK,0.0,0.0,0.0,Cincinnati Bearcats,HOU,2026-02-01 20:00:00+00:00,Cincinnati Bearcats,HOU,2026-01-31 17:00:00+00:00
erj_145_IND_0,trip,CMI,MSN,192.1,0.77,2966.48,Wisconsin Badgers,BMG,2026-02-07 17:00:00+00:00,Illinois Fighting Illini,EUG,2026-02-05 02:00:00+00:00
erj_145_IND_0,trip,MSN,ORD,94.2,0.38,1454.6,Northwestern Wildcats,CID,2026-02-08 20:00:00+00:00,Wisconsin Badgers,BMG,2026-02-07 17:00:00+00:00
erj_145_IND_0,trip,ORD,LWC,378.2,1.51,5839.76,Kansas Jayhawks,LBB,2026-02-11 00:00:00+00:00,Northwestern Wildcats,CID,2026-02-08 20:00:00+00:00
erj_145_IND_0,trip,LWC,WBU,467.4,1.87,7216.51,Colorado Buffaloes,LBB,2026-02-12 01:00:00+00:00,Kansas Jayhawks,LBB,2026-02-11 00:00:00+00:00
erj_145_IND_0,trip,WBU,LNK,389.6,1.56,6015.84,Nebraska Cornhuskers,MSP,2026-02-13 01:00:00+00:00,Colorado Buffaloes,LBB,2026-02-12 01:00:00+00:00
erj_145_IND_0,trip,SCE,SCE,0.0,0.0,0.0,Penn State Nittany Lions,EUG,2026-02-14 20:00:00+00:00,Penn State Nittany Lions,SEA,2026-02-12 03:30:00+00:00
erj_145_IND_0,trip,LNK,MHK,102.4,0.41,1580.86,Kansas State Wildcats,HOU,2026-02-14 21:00:00+00:00,Nebraska Cornhuskers,MSP,2026-02-13 01:00:00+00:00
erj_145_IND_0,trip,SCE,BWI,114.2,0.46,1763.57,Maryland Terrapins,CMH,2026-02-15 19:00:00+00:00,Penn State Nittany Lions,EUG,2026-02-14 20:00:00+00:00
erj_145_IND_0,trip,MHK,MHK,0.0,0.0,0.0,Kansas State Wildcats,DSM,2026-02-15 19:00:00+00:00,Kansas State Wildcats,HOU,2026-02-14 21:00:00+00:00
erj_145_IND_0,trip,LUK,BMG,102.4,0.41,1581.03,Indiana Hoosiers,LAX,2026-02-15 20:00:00+00:00,Cincinnati Bearcats,SLC,2026-02-15 00:00:00+00:00
erj_145_IND_0,trip,BWI,EWR,146.6,0.59,2263.08,Rutgers Scarlet Knights,CMI,2026-02-18 00:00:00+00:00,Maryland Terrapins,CMH,2026-02-15 19:00:00+00:00
erj_145_IND_0,trip,MHK,LNK,102.4,0.41,1580.86,Nebraska Cornhuskers,CID,2026-02-18 02:00:00+00:00,Kansas State Wildcats,DSM,2026-02-15 19:00:00+00:00
erj_145_IND_0,trip,EWR,EWR,0.0,0.0,0.0,Rutgers Scarlet Knights,SCE,2026-02-18 23:00:00+00:00,Rutgers Scarlet Knights,CMI,2026-02-18 00:00:00+00:00
erj_145_IND_0,trip,LNK,MHK,102.4,0.41,1580.86,Kansas State Wildcats,ORL,2026-02-19 00:00:00+00:00,Nebraska Cornhuskers,CID,2026-02-18 02:00:00+00:00
erj_145_IND_0,trip,MHK,LNK,102.4,0.41,1580.86,Nebraska Cornhuskers,EUG,2026-02-20 02:00:00+00:00,Kansas State Wildcats,ORL,2026-02-19 00:00:00+00:00
erj_145_IND_0,trip,LNK,MHK,102.4,0.41,1580.86,Kansas State Wildcats,LBB,2026-02-21 19:30:00+00:00,Nebraska Cornhuskers,EUG,2026-02-20 02:00:00+00:00
erj_145_IND_0,trip,EWR,LAN,482.8,1.93,7455.09,Michigan State Spartans,MSP,2026-02-22 23:15:00+00:00,Rutgers Scarlet Knights,MSP,2026-02-21 17:00:00+00:00
erj_145_IND_0,trip,SCE,LAF,414.9,1.66,6405.63,Purdue Boilermakers,BWI,2026-02-22 18:00:00+00:00,Penn State Nittany Lions,LNK,2026-02-21 19:00:00+00:00
erj_145_IND_0,trip,MHK,LNK,102.4,0.41,1580.86,Nebraska Cornhuskers,SEA,2026-02-22 20:00:00+00:00,Kansas State Wildcats,LBB,2026-02-21 19:30:00+00:00
erj_145_IND_0,trip,SCE,CMH,236.1,0.94,3645.08,Ohio State Buckeyes,LAN,2026-02-22 18:00:00+00:00,Penn State Lady Lions,EWR,2026-02-21 21:00:00+00:00
erj_145_IND_0,trip,CMH,LUK,88.8,0.36,1371.39,Cincinnati Bearcats,LBB,2026-02-25 00:00:00+00:00,Ohio State Buckeyes,LAN,2026-02-22 18:00:00+00:00
erj_145_IND_0,trip,LNK,MHK,102.4,0.41,1580.86,Kansas State Wildcats,ACT,2026-02-24 00:00:00+00:00,Nebraska Cornhuskers,SEA,2026-02-22 20:00:00+00:00
erj_145_IND_0,trip,LAN,ORD,154.8,0.62,2390.36,Northwestern Wildcats,BMG,2026-02-25 00:00:00+00:00,Michigan State Spartans,MSP,2026-02-22 23:15:00+00:00
erj_145_IND_0,trip,MHK,MHK,0.0,0.0,0.0,Kansas State Wildcats,WBU,2026-02-26 02:00:00+00:00,Kansas State Wildcats,ACT,2026-02-24 00:00:00+00:00
erj_145_IND_0,trip,ORD,ARB,185.8,0.74,2869.46,Michigan Wolverines,CMH,2026-02-26 01:00:00+00:00,Northwestern Wildcats,BMG,2026-02-25 00:00:00+00:00
erj_145_IND_0,trip,LUK,MGW,211.4,0.85,3264.15,West Virginia Mountaineers,ORL,2026-02-26 00:00:00+00:00,Cincinnati Bearcats,LBB,2026-02-25 00:00:00+00:00
erj_145_IND_0,trip,ARB,LAN,49.9,0.2,770.72,Michigan State Spartans,LAF,2026-02-27 01:00:00+00:00,Michigan Wolverines,CMH,2026-02-26 01:00:00+00:00
erj_145_IND_0,trip,MHK,CMI,392.0,1.57,6052.19,Illinois Fighting Illini,CID,2026-02-27 02:00:00+00:00,Kansas State Wildcats,WBU,2026-02-26 02:00:00+00:00
erj_145_IND_0,trip,LAN,EWR,482.8,1.93,7455.09,Rutgers Scarlet Knights,LNK,2026-02-28 19:00:00+00:00,Michigan State Spartans,LAF,2026-02-27 01:00:00+00:00
erj_145_IND_0,trip,CMI,LWC,327.2,1.31,5052.09,Kansas Jayhawks,SWO,2026-02-28 23:00:00+00:00,Illinois Fighting Illini,CID,2026-02-27 02:00:00+00:00
erj_145_IND_0,trip,EWR,EWR,0.0,0.0,0.0,Rutgers Scarlet Knights,BWI,2026-03-01 17:00:00+00:00,Rutgers Scarlet Knights,LNK,2026-02-28 19:00:00+00:00
erj_145_IND_0,trip,LWC,DSM,167.5,0.67,2585.78,Iowa State Cyclones,MHK,2026-03-01 19:00:00+00:00,Kansas Jayhawks,SWO,2026-02-28 23:00:00+00:00
erj_145_IND_0,trip,EWR,MGW,271.0,1.08,4184.3,West Virginia Mountaineers,MHK,2026-03-04 01:00:00+00:00,Rutgers Scarlet Knights,BWI,2026-03-01 17:00:00+00:00
erj_145_IND_0,trip,DSM,LWC,167.5,0.67,2585.78,Kansas Jayhawks,PHX,2026-03-04 02:00:00+00:00,Iowa State Cyclones,MHK,2026-03-01 19:00:00+00:00
erj_145_IND_0,trip,MGW,BWI,153.3,0.61,2367.24,Maryland Terrapins,MSN,2026-03-05 01:00:00+00:00,West Virginia Mountaineers,MHK,2026-03-04 01:00:00+00:00
erj_145_IND_0,trip,LWC,LAF,391.3,1.57,6041.57,Purdue Boilermakers,ORD,2026-03-05 01:30:00+00:00,Kansas Jayhawks,PHX,2026-03-04 02:00:00+00:00
erj_145_IND_0,trip,CMH,ARB,139.1,0.56,2147.05,Michigan Wolverines,CID,2026-03-06 01:00:00+00:00,Ohio State Buckeyes,SCE,2026-03-05 00:30:00+00:00
erj_145_IND_0,trip,BWI,EWR,146.6,0.59,2263.08,Rutgers Scarlet Knights,LAN,2026-03-06 01:00:00+00:00,Maryland Terrapins,MSN,2026-03-05 01:00:00+00:00
erj_145_IND_0,trip,ARB,BMG,226.3,0.91,3493.79,Indiana Hoosiers,CMH,2026-03-07 22:30:00+00:00,Michigan Wolverines,CID,2026-03-06 01:00:00+00:00
erj_145_IND_0,trip,EWR,LUK,481.3,1.93,7431.27,Cincinnati Bearcats,AFW,2026-03-07 19:00:00+00:00,Rutgers Scarlet Knights,LAN,2026-03-06 01:00:00+00:00
erj_145_IND_0,trip,LUK,SCE,319.9,1.28,4939.04,Penn State Nittany Lions,EWR,2026-03-08 16:00:00+00:00,Cincinnati Bearcats,AFW,2026-03-07 19:00:00+00:00
erj_145_IND_0,trip,BMG,CMI,93.7,0.37,1446.33,Illinois Fighting Illini,BWI,2026-03-08 19:00:00+00:00,Indiana Hoosiers,CMH,2026-03-07 22:30:00+00:00
erj_145_IND_1,depot_out,IND,LUK,94.5,0.38,1459.2,Xavier Musketeers,CID,2025-11-15 01:00:00+00:00,,,
erj_145_IND_1,depot_in,BMG,IND,37.4,0.15,577.7,,,,Indiana Hoosiers,TLH,2025-11-16 22:02:00+00:00
erj_145_IND_1,depot_out,IND,EWR,558.6,2.23,8624.17,Seton Hall Pirates,OGG,2025-11-25 22:24:00+00:00,,,
erj_145_IND_1,depot_in,LUK,IND,94.5,0.38,1459.2,,,,Cincinnati Bearcats,APF,2025-11-29 20:30:00+00:00
erj_145_IND_1,depot_out,IND,BMG,37.4,0.15,577.7,Indiana Hoosiers,CMI,2025-12-06 17:00:00+00:00,,,
erj_145_IND_1,depot_in,BMG,IND,37.4,0.15,577.7,,,,Indiana Hoosiers,CMI,2025-12-06 17:00:00+00:00
erj_145_IND_1,depot_out,IND,CMH,157.7,0.63,2435.08,Ohio State Buckeyes,ORD,2025-12-06 19:00:00+00:00,,,
erj_145_IND_1,depot_out,IND,EWR,558.6,2.23,8624.17,Seton Hall Pirates,MHK,2025-12-06 21:00:00+00:00,,,
erj_145_IND_1,depot_in,CMH,IND,157.7,0.63,2435.08,,,,Ohio State Buckeyes,ORD,2025-12-07 19:00:00+00:00
erj_145_IND_1,depot_in,LAN,IND,199.3,0.8,3076.61,,,,Michigan State Spartans,MSN,2025-12-07 23:00:00+00:00
erj_145_IND_1,depot_out,IND,MGW,294.6,1.18,4549.13,West Virginia Mountaineers,BKL,2025-12-14 01:00:00+00:00,,,
erj_145_IND_1,depot_in,MGW,IND,294.6,1.18,4549.13,,,,West Virginia Mountaineers,CLL,2025-12-14 20:00:00+00:00
erj_145_IND_1,depot_out,IND,LUK,94.5,0.38,1459.2,Cincinnati Bearcats,GMU,2025-12-21 20:10:00+00:00,,,
erj_145_IND_1,depot_in,LUK,IND,94.5,0.38,1459.2,,,,Cincinnati Bearcats,GMU,2025-12-21 20:10:00+00:00
erj_145_IND_1,depot_out,IND,CMI,93.3,0.37,1441.21,Illinois Fighting Illini,LAF,2025-12-28 17:00:00+00:00,,,
